,ticker,stockRating,valuation,financialHealth,businessModel,businessOperation,rsRating,taScore,highestPrice,lowestPrice,priceChange3m,priceChange1y,beta,alpha,businessModel_delme,businessEfficiency,assetQuality,cashFlowQuality,bom,businessAdministration,productService,businessAdvantage,companyPosition,industry,operationRisk,industryEn,loanGrowth,depositGrowth,netInterestIncomeGrowth,netInterestMargin,costToIncome,netIncomeTOI,businessOperation_delme,avgROE,avgROA,last5yearsNetProfitGrowth,last5yearsRevenueGrowth,last5yearsOperatingProfitGrowth,last5yearsEBITDAGrowth,last5yearsFCFFGrowth,lastYearGrossProfitMargin,lastYearOperatingProfitMargin,lastYearNetProfitMargin,TOIGrowth,industryEn_delme,loanDeposit,badLoanGrossLoan,badLoanAsset,provisionBadLoan,financialHealth_delme,netDebtEquity,currentRatio,quickRatio,interestCoverage,netDebtEBITDA,industryEn_delme,valuation_delme,pe,pb,ps,evebitda,dividendRate,industryEn_delme,loanDeposit_delme,badLoanGrossLoan_delme,badLoanAsset_delme,provisionBadLoan_delme,financialHealth_delme,netDebtEquity_delme,currentRatio_delme,quickRatio_delme,interestCoverage_delme,netDebtEBITDA_delme
921,ONW,,1.0,1.8,,1.1,,,8233.0,3500.0,0.0,-0.45,-0.08,-0.0018,,,,,,,,,,,,Recreational Services,,,,,,,1.1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Recreational Services,,,,,1.8,4.0,1.0,2.0,1.0,1.0,Recreational Services,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,3.2,4.0,3.0,4.0,2.0,3.0
922,OPC,3.3,2.8,4.8,3.0,3.0,3.1,3.0,29300.0,22000.0,-0.002,0.011,0.09,0.0002,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Pharmaceuticals,,,,,,,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,,Pharmaceuticals,,,,,4.8,5.0,5.0,4.0,5.0,5.0,Pharmaceuticals,2.8,3.0,3.0,2.0,3.0,2.0,,,,,,3.6,4.0,4.0,4.0,3.0,3.0
923,ORS,2.6,3.0,4.8,3.1,2.6,1.0,1.0,28550.0,7890.0,-0.273,-0.622,1.43,-0.0015,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Investment Services,,,,,,,2.6,3.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,,Investment Services,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Investment Services,3.0,3.0,4.0,3.0,3.0,1.0,,1.0,2.0,3.0,2.0,4.1,4.0,5.0,5.0,4.0,4.0
924,PAC,2.7,3.6,3.4,3.5,2.5,2.3,1.0,37441.4,26500.0,-0.059,-0.115,0.4,0.0004,3.5,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,Electrical Components & Equipment,,,,,,,2.5,5.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,Electrical Components & Equipment,,,,,3.4,2.0,3.0,3.0,5.0,4.0,Electrical Components & Equipment,3.6,4.0,3.0,5.0,3.0,4.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
925,PAI,3.1,2.8,4.8,,2.0,2.9,,17900.0,8500.0,0.0,0.529,-0.03,0.0022,,,,,,,,,,,,Fixed Line Telecommunications,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,,Fixed Line Telecommunications,,,,,4.8,5.0,4.0,5.0,5.0,5.0,Fixed Line Telecommunications,2.8,2.0,3.0,5.0,3.0,1.0,,,,,,4.3,4.0,4.0,5.0,4.0,4.0
926,PAN,2.8,3.8,4.0,3.5,2.7,1.8,1.0,40500.0,12900.0,-0.373,-0.596,1.55,-0.0011,3.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Food Products,,,,,,,2.7,1.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,,Food Products,,,,,4.0,4.0,3.0,3.0,5.0,5.0,Food Products,3.8,3.0,5.0,5.0,4.0,1.0,,,,,,3.4,4.0,3.0,3.0,3.0,3.0
927,PAP,2.3,3.5,2.6,,1.1,1.4,3.0,19000.0,9400.0,0.643,0.181,-0.28,0.0024,,,,,,,,,,,,Transportation Services,,,,,,,1.1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Transportation Services,,,,,2.6,4.0,1.0,2.0,1.0,5.0,Transportation Services,3.5,5.0,5.0,5.0,1.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
928,PAS,2.9,5.0,3.6,2.9,2.7,2.2,1.0,25074.0,3783.0,-0.463,-0.791,0.97,-0.0045,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Steel,,,,,,,2.7,4.0,3.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,,Steel,,,,,3.6,4.0,4.0,3.0,3.0,4.0,Steel,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
929,PAT,3.0,4.0,4.8,,2.9,2.2,1.0,213070.2,64967.0,-0.267,-0.408,0.87,-0.0023,,,,,,,,,,,,Specialty Chemicals,,,,,,,2.9,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,,Specialty Chemicals,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Specialty Chemicals,4.0,5.0,2.0,3.0,5.0,5.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
930,PBC,2.6,1.6,2.4,3.0,2.8,3.2,2.5,21301.5,11486.0,-0.018,0.163,0.26,-0.0006,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Pharmaceuticals,,,,,,,2.8,1.0,2.0,5.0,2.0,5.0,5.0,1.0,3.0,2.0,2.0,,Pharmaceuticals,,,,,2.4,3.0,2.0,3.0,3.0,1.0,Pharmaceuticals,1.6,1.0,3.0,2.0,1.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,3.0
931,PBK,,4.5,4.4,,1.6,,,,,,,0.0,0.0,,,,,,,,,,,,Conventional Electricity,,,,,,,1.6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,Conventional Electricity,,,,,4.4,4.0,4.0,5.0,4.0,5.0,Conventional Electricity,4.5,5.0,5.0,5.0,5.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
932,PBP,,4.1,4.2,,1.7,,,45755.2,8591.2,-0.483,-0.005,1.09,0.0034,,,,,,,,,,,,Containers & Packaging,,,,,,,1.7,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,Containers & Packaging,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Containers & Packaging,3.4,2.0,3.0,5.0,4.0,4.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
933,PBT,,3.9,4.0,3.5,1.3,,,14426.8,7500.0,-0.157,-0.07,0.17,0.002,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Containers & Packaging,,,,,,,1.3,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Containers & Packaging,,,,,4.0,5.0,4.0,5.0,1.0,5.0,Containers & Packaging,3.9,3.0,4.0,5.0,4.0,4.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
934,PC1,2.8,2.6,2.6,3.8,3.1,2.0,2.5,42566.9,12650.0,-0.411,-0.37,1.47,0.0003,3.8,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,Heavy Construction,,,,,,,3.1,3.0,2.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0,2.0,,Heavy Construction,,,,,2.6,2.0,3.0,4.0,2.0,2.0,Heavy Construction,2.5,2.0,4.0,3.0,2.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
935,PCC,,3.3,2.2,,1.3,,,20220.0,13600.0,-0.097,-0.129,0.42,0.0012,,,,,,,,,,,,Heavy Construction,,,,,,,1.3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,2.2,3.0,3.0,3.0,1.0,1.0,Heavy Construction,3.0,2.0,4.0,5.0,3.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
936,PCE,,4.3,4.2,,3.5,,,31174.4,18100.0,0.0,0.264,0.52,0.0025,,,,,,,,,,,,Specialty Chemicals,,,,,,,3.5,5.0,5.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0,,Specialty Chemicals,,,,,4.2,4.0,4.0,3.0,5.0,5.0,Specialty Chemicals,4.5,5.0,3.0,5.0,5.0,5.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
937,PCF,2.1,2.5,3.6,,1.1,1.0,,10200.0,2100.0,-0.232,-0.65,0.46,-0.0003,,,,,,,,,,,,Soft Drinks,,,,,,,1.1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Soft Drinks,,,,,3.6,4.0,3.0,4.0,2.0,5.0,Soft Drinks,2.5,1.0,5.0,5.0,1.0,1.0,,,,,,3.4,4.0,3.0,3.0,3.0,3.0
938,PCG,,3.3,3.4,3.5,1.9,,,12500.0,6000.0,-0.042,-0.352,0.92,0.0004,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Gas Distribution,,,,,,,1.9,1.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,Gas Distribution,,,,,3.4,5.0,5.0,5.0,1.0,1.0,Gas Distribution,3.3,5.0,4.0,5.0,1.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
939,PCH,,3.3,4.8,,1.8,,,16500.0,3700.0,-0.4,-0.643,1.38,-0.0079,,,,,,,,,,,,Commodity Chemicals,,,,,,,1.8,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,Commodity Chemicals,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Commodity Chemicals,3.8,4.0,5.0,3.0,4.0,1.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
940,PCM,,2.0,4.8,,1.6,,,17174.2,9985.0,-0.072,-0.008,0.42,0.0037,,,,,,,,,,,,Building Materials & Fixtures,,,,,,,1.6,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,Building Materials & Fixtures,,,,,4.8,5.0,5.0,5.0,4.0,5.0,Building Materials & Fixtures,1.9,1.0,4.0,2.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
941,PCN,,3.3,3.6,,1.0,,,9500.0,3900.0,0.542,0.349,0.06,0.0024,,,,,,,,,,,,Specialty Chemicals,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Specialty Chemicals,,,,,3.6,5.0,4.0,3.0,1.0,5.0,Specialty Chemicals,3.3,5.0,2.0,1.0,5.0,1.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
942,PCT,,3.0,5.0,3.5,1.6,,,12334.3,4417.0,-0.143,-0.241,0.63,0.0004,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Trucking,,,,,,,1.6,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,Trucking,,,,,5.0,5.0,5.0,5.0,5.0,5.0,Trucking,2.8,2.0,4.0,5.0,2.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
943,PDB,,3.0,4.4,,1.3,,,35214.9,9200.0,-0.295,-0.491,0.78,-0.0011,,,,,,,,,,,,Building Materials & Fixtures,,,,,,,1.3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,Building Materials & Fixtures,,,,,4.4,4.0,4.0,4.0,5.0,5.0,Building Materials & Fixtures,3.0,1.0,4.0,5.0,2.0,5.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
944,PDC,,2.6,3.2,,1.3,,,26600.0,3623.0,-0.28,-0.383,1.35,0.0017,,,,,,,,,,,,Travel & Tourism,,,,,,,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,Travel & Tourism,,,,,3.2,5.0,2.0,3.0,1.0,5.0,Travel & Tourism,2.4,1.0,4.0,2.0,3.0,1.0,,,,,,3.2,4.0,3.0,4.0,2.0,3.0
945,PDN,3.4,2.4,4.8,3.3,3.0,4.2,2.5,138100.0,87856.8,0.121,0.543,-0.1,0.0023,3.3,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Transportation Services,,,,,,,3.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,,Transportation Services,,,,,4.8,5.0,4.0,5.0,5.0,5.0,Transportation Services,2.4,3.0,1.0,1.0,3.0,4.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
946,PDR,3.0,2.8,3.8,3.0,4.8,2.7,1.0,72489.6,12000.0,-0.692,-0.772,0.68,-0.0046,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,4.8,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,Real Estate Holding & Development,,,,,3.8,3.0,4.0,3.0,5.0,4.0,Real Estate Holding & Development,3.3,5.0,3.0,1.0,4.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
947,PDV,2.8,3.5,4.0,3.4,2.3,,1.0,13819.6,7931.8,-0.051,-0.164,0.31,0.0045,3.4,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,Marine Transportation,,,,,,,2.3,2.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,2.0,,Marine Transportation,,,,,4.0,4.0,3.0,4.0,4.0,5.0,Marine Transportation,3.5,4.0,4.0,5.0,3.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
948,PEC,,3.3,2.2,,1.2,,,9892.0,6400.0,0.0,-0.034,0.09,0.001,,,,,,,,,,,,Industrial Machinery,,,,,,,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,Industrial Machinery,,,,,2.2,2.0,3.0,3.0,2.0,1.0,Industrial Machinery,3.3,5.0,5.0,3.0,1.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
949,PEG,2.4,2.0,4.0,3.5,1.5,2.2,1.0,14091.0,4800.0,-0.188,-0.348,0.34,-0.0004,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Gas Distribution,,,,,,,1.5,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,Gas Distribution,,,,,4.0,5.0,2.0,3.0,5.0,5.0,Gas Distribution,1.8,1.0,2.0,5.0,1.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
950,PEN,,3.3,3.2,,1.0,,,17500.0,7200.0,0.118,0.095,0.16,0.0017,,,,,,,,,,,,Heavy Construction,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,3.2,3.0,3.0,4.0,1.0,5.0,Heavy Construction,3.3,5.0,4.0,5.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
951,PEQ,,2.8,2.6,,2.0,,,48980.4,32365.5,-0.075,-0.134,-0.31,0.0025,,,,,,,,,,,,Oil Equipment & Services,,,,,,,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,Oil Equipment & Services,,,,,2.6,5.0,3.0,3.0,1.0,1.0,Oil Equipment & Services,2.8,3.0,2.0,5.0,3.0,1.0,,,,,,3.8,4.0,4.0,4.0,3.0,3.0
952,PET,2.5,3.4,2.8,3.0,2.1,2.7,1.0,67800.0,13800.0,-0.537,-0.353,1.57,0.001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Specialty Retailers,,,,,,,2.1,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,Specialty Retailers,,,,,2.8,2.0,3.0,3.0,4.0,2.0,Specialty Retailers,3.4,3.0,4.0,5.0,2.0,4.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
953,PFL,2.3,1.9,3.4,,1.5,3.5,1.0,16899.0,2303.0,-0.423,-0.599,1.41,-0.0002,,,,,,,,,,,,Heavy Construction,,,,,,,1.5,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,Heavy Construction,,,,,3.4,5.0,5.0,5.0,1.0,1.0,Heavy Construction,2.0,1.0,4.0,3.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
954,PGB,2.6,2.6,2.2,3.0,2.3,4.4,1.0,35868.0,13508.0,-0.306,-0.552,0.89,-0.0012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Banks,2.0,2.0,1.0,2.0,3.0,3.0,2.3,2.0,2.0,4.0,,,,,,,,2.0,Banks,2.0,2.0,4.0,1.0,2.2,,,,,,Banks,2.6,3.0,3.0,,,1.0,,2.0,3.0,4.0,3.0,3.0,,,,,
955,PGC,2.6,3.5,3.0,3.0,2.2,2.8,1.0,24339.7,15306.1,-0.162,-0.279,0.58,-0.0001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Gas Distribution,,,,,,,2.2,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,,Gas Distribution,,,,,3.0,2.0,3.0,4.0,5.0,1.0,Gas Distribution,3.3,3.0,3.0,5.0,2.0,5.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
956,PGD,2.9,4.3,3.6,3.0,2.5,2.9,1.0,35676.5,24000.0,-0.141,-0.138,0.51,0.0001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Gas Distribution,,,,,,,2.5,4.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,2.0,,Gas Distribution,,,,,3.6,5.0,3.0,4.0,1.0,5.0,Gas Distribution,4.3,4.0,3.0,5.0,5.0,5.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
957,PGI,2.9,2.3,3.6,3.0,3.1,3.2,2.0,34292.7,20928.8,0.026,0.155,0.21,0.0011,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Property & Casualty Insurance,,,,,,,3.1,4.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,,Property & Casualty Insurance,,,,,3.6,5.0,3.0,4.0,1.0,5.0,Property & Casualty Insurance,2.3,1.0,3.0,3.0,2.0,3.0,,,,,,3.6,5.0,3.0,4.0,1.0,5.0
958,PGN,,3.8,4.0,,3.0,,,14197.1,6600.0,-0.417,-0.474,0.13,-0.002,,,,,,,,,,,,Commodity Chemicals,,,,,,,3.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,,Commodity Chemicals,,,,,4.0,3.0,4.0,4.0,5.0,4.0,Commodity Chemicals,3.8,4.0,4.0,5.0,4.0,1.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
959,PGS,2.7,3.4,4.2,3.0,1.5,3.4,1.0,29900.0,21174.7,-0.043,0.152,0.38,0.0013,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Gas Distribution,,,,,,,1.5,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,Gas Distribution,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Gas Distribution,3.4,3.0,3.0,5.0,3.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
960,PGT,,2.8,4.2,,1.5,,,12700.0,2800.0,-0.377,-0.713,0.86,-0.0034,,,,,,,,,,,,Travel & Tourism,,,,,,,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,,Travel & Tourism,,,,,4.2,4.0,3.0,4.0,5.0,5.0,Travel & Tourism,3.0,4.0,4.0,1.0,3.0,1.0,,,,,,3.2,4.0,3.0,4.0,2.0,3.0
961,PGV,2.6,3.0,2.8,4.5,2.5,1.6,1.0,40390.2,16400.0,-0.307,-0.446,0.45,-0.0021,4.5,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,Conventional Electricity,,,,,,,2.5,4.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,Conventional Electricity,,,,,2.8,1.0,3.0,4.0,4.0,2.0,Conventional Electricity,3.0,3.0,3.0,5.0,3.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
962,PHC,2.2,2.8,2.2,3.5,2.3,1.6,1.0,17978.4,4950.0,-0.206,-0.553,1.28,-0.0013,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Heavy Construction,,,,,,,2.3,2.0,2.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,,Heavy Construction,,,,,2.2,2.0,3.0,3.0,2.0,1.0,Heavy Construction,2.5,2.0,4.0,5.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
963,PHH,2.8,4.1,3.2,3.5,1.1,2.0,,15000.0,5100.0,-0.523,-0.655,-0.33,-0.0042,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Heavy Construction,,,,,,,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,Heavy Construction,,,,,3.2,5.0,3.0,2.0,1.0,5.0,Heavy Construction,4.1,5.0,5.0,2.0,5.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
964,PHN,,3.1,5.0,,3.3,,,43278.2,26148.8,0.346,0.103,0.11,0.0009,,,,,,,,,,,,Electrical Components & Equipment,,,,,,,3.3,5.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,,Electrical Components & Equipment,,,,,5.0,5.0,5.0,5.0,5.0,5.0,Electrical Components & Equipment,3.1,3.0,2.0,4.0,3.0,5.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
965,PHP,2.8,3.0,4.8,3.0,2.5,2.6,1.0,29887.0,13956.0,-0.058,-0.415,0.86,-0.001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Transportation Services,,,,,,,2.5,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,,Transportation Services,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Transportation Services,2.8,3.0,3.0,1.0,3.0,3.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
966,PHR,3.1,3.0,4.8,3.8,4.0,2.3,1.0,87500.0,32900.0,-0.325,-0.312,1.5,0.0006,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Commodity Chemicals,,,,,,,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,,Commodity Chemicals,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Commodity Chemicals,3.0,3.0,3.0,1.0,3.0,5.0,,,,,,3.7,4.0,4.0,4.0,3.0,4.0
967,PHS,2.2,1.8,3.4,,3.4,1.6,1.0,26200.0,12600.0,-0.422,-0.27,0.06,0.0,,,,,,,,,,,,Investment Services,,,,,,,3.4,2.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,,Investment Services,,,,,3.4,2.0,4.0,5.0,5.0,1.0,Investment Services,1.8,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,3.0,2.0,4.1,4.0,5.0,5.0,4.0,4.0
968,PIA,,3.8,4.2,,2.4,,,32690.8,23000.0,-0.172,-0.007,0.09,0.0007,,,,,,,,,,,,Fixed Line Telecommunications,,,,,,,2.4,5.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,,Fixed Line Telecommunications,,,,,4.2,5.0,5.0,5.0,1.0,5.0,Fixed Line Telecommunications,3.8,4.0,3.0,4.0,4.0,4.0,,,,,,4.3,4.0,4.0,5.0,4.0,4.0
969,PIC,3.1,3.0,4.6,3.5,3.3,2.8,1.5,16000.0,10681.8,-0.066,0.204,0.07,0.0006,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Conventional Electricity,,,,,,,3.3,2.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,,Conventional Electricity,,,,,4.6,4.0,5.0,5.0,4.0,5.0,Conventional Electricity,3.0,3.0,3.0,1.0,3.0,5.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
970,PID,,3.0,1.8,,1.0,,,4500.0,2257.0,0.154,0.216,-0.03,0.0017,,,,,,,,,,,,Heavy Construction,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,1.8,4.0,1.0,2.0,1.0,1.0,Heavy Construction,3.0,5.0,1.0,1.0,5.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
971,PIS,2.9,3.1,4.2,3.0,2.0,2.3,,18361.7,8700.0,-0.007,0.076,-0.02,0.0014,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Forestry,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,Forestry,,,,,4.2,4.0,4.0,4.0,5.0,4.0,Forestry,3.4,3.0,3.0,4.0,3.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
972,PIT,2.2,3.3,2.4,,1.1,3.2,1.0,13500.0,3450.0,-0.239,-0.505,0.67,-0.0013,,,,,,,,,,,,Broadline Retailers,,,,,,,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,Broadline Retailers,,,,,2.4,2.0,3.0,3.0,2.0,2.0,Broadline Retailers,3.3,5.0,4.0,5.0,1.0,1.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
973,PIV,,4.5,2.8,,1.0,,,2900.0,1000.0,0.0,-0.519,0.26,-0.0015,,,,,,,,,,,,Real Estate Services,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Real Estate Services,,,,,2.8,5.0,1.0,2.0,1.0,5.0,Real Estate Services,4.5,5.0,5.0,5.0,5.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
974,PJC,,3.9,4.6,3.4,2.3,,,27100.0,18700.0,0.016,0.156,-0.06,0.0013,3.4,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,Gas Distribution,,,,,,,2.3,4.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,,Gas Distribution,,,,,4.6,5.0,4.0,4.0,5.0,5.0,Gas Distribution,3.9,3.0,3.0,5.0,5.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
975,PJS,,3.8,3.4,,1.9,,,25900.0,9000.0,-0.286,-0.378,-0.68,-0.0008,,,,,,,,,,,,Water,,,,,,,1.9,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,Water,,,,,3.4,5.0,5.0,5.0,1.0,1.0,Water,3.8,3.0,4.0,5.0,5.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
